number,title,state,created_at,closed_at,comments,author_association,pull_request,duration_days,is_merged,month_year
63222,TST: Add regression test for DataFrame.where with nullable dtype (#49052),closed,2025-11-28 01:55:14+00:00,2025-12-02 17:44:28+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63222', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63222', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63222.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63222.patch', 'merged_at': '2025-12-02T17:44:28Z'}",4,1,2025-11
63217,DOC: Correct many grammatical issues,closed,2025-11-27 04:02:55+00:00,2025-11-27 10:03:08+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63217', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63217', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63217.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63217.patch', 'merged_at': '2025-11-27T10:03:08Z'}",0,1,2025-11
63216,API: Timedelta constructor from keywords give microseconds,closed,2025-11-26 23:38:14+00:00,2025-12-02 22:09:02+00:00,6,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63216', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63216', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63216.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63216.patch', 'merged_at': '2025-12-02T22:09:02Z'}",5,1,2025-11
63214,"TST: Replace ensure_clean_store with tmp_path in test_complex.py, test_file_handling.py",closed,2025-11-26 18:49:15+00:00,2025-12-26 18:48:26+00:00,3,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63214', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63214', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63214.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63214.patch', 'merged_at': None}",29,0,2025-11
63212,API: partial revert of returning read-only EAs from .array/.values,closed,2025-11-26 17:12:28+00:00,2025-12-02 15:30:33+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63212', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63212', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63212.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63212.patch', 'merged_at': '2025-12-02T15:30:33Z'}",5,1,2025-11
63211,DOC:Update mask parameter type in Index.putmask from np.ndarray[bool]…,closed,2025-11-26 16:10:14+00:00,2025-12-01 18:57:24+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63211', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63211', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63211.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63211.patch', 'merged_at': '2025-12-01T18:57:24Z'}",5,1,2025-11
63208,ENH: add Series.from_arrow class method for importing through Arrow PyCapsule interface (in addition to DataFrame.from_arrow),closed,2025-11-26 12:40:49+00:00,2025-11-26 19:28:10+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63208', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63208', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63208.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63208.patch', 'merged_at': '2025-11-26T19:28:10Z'}",0,1,2025-11
63206,Add test for concat datetime64 columns of differing resolutions,closed,2025-11-26 04:57:47+00:00,2025-12-30 19:52:34+00:00,3,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63206', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63206', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63206.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63206.patch', 'merged_at': None}",34,0,2025-11
63204,BUG: preserve datetime64 units during concat,closed,2025-11-26 01:01:37+00:00,2025-12-04 17:58:42+00:00,2,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63204', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63204', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63204.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63204.patch', 'merged_at': None}",8,0,2025-11
63202,BUG: groupby.filter handling of NA groups,closed,2025-11-25 22:40:22+00:00,2025-12-06 13:27:49+00:00,0,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63202', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63202', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63202.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63202.patch', 'merged_at': None}",10,0,2025-11
63201,DOC #62437 Replace @Substitution and @Appender ,closed,2025-11-25 17:45:33+00:00,2025-11-30 17:41:35+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63201', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63201', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63201.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63201.patch', 'merged_at': None}",4,0,2025-11
63200,removed @DOC,closed,2025-11-25 14:59:16+00:00,2025-11-30 18:03:31+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63200', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63200', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63200.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63200.patch', 'merged_at': '2025-11-30T18:03:31Z'}",5,1,2025-11
63199,DOC: fix axis parameter description in Index.take,closed,2025-11-25 13:51:14+00:00,2025-11-25 18:15:34+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63199', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63199', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63199.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63199.patch', 'merged_at': '2025-11-25T18:15:34Z'}",0,1,2025-11
63198,TST:replace ensure_clean with temp_file in test_errors.py,closed,2025-11-25 12:17:33+00:00,2025-11-25 18:17:28+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63198', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63198', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63198.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63198.patch', 'merged_at': '2025-11-25T18:17:28Z'}",0,1,2025-11
63197,#63170 - fix array.py,closed,2025-11-25 10:49:50+00:00,2025-11-25 18:19:03+00:00,1,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63197', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63197', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63197.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63197.patch', 'merged_at': None}",0,0,2025-11
63196,API: microsecond resolution for Timedelta strings,closed,2025-11-24 22:52:20+00:00,2025-12-01 22:42:59+00:00,6,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63196', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63196', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63196.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63196.patch', 'merged_at': '2025-12-01T22:42:59Z'}",6,1,2025-11
63195,PDEP-8 inplace: return self for inplace=True in methods that will keep the keyword,closed,2025-11-24 22:39:08+00:00,2025-11-27 00:52:28+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63195', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63195', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63195.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63195.patch', 'merged_at': '2025-11-27T00:52:28Z'}",2,1,2025-11
63193,DOC: inline docstrings for read_excel and storage options in io/excel…,closed,2025-11-24 17:06:27+00:00,2025-12-08 22:08:38+00:00,3,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63193', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63193', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63193.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63193.patch', 'merged_at': None}",14,0,2025-11
63192,Add example comment to README,closed,2025-11-24 16:15:48+00:00,2025-11-25 18:24:03+00:00,1,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63192', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63192', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63192.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63192.patch', 'merged_at': None}",1,0,2025-11
63190,DOC: Update ecosystem reference of awkward-pandas to akimbo,closed,2025-11-24 15:26:21+00:00,2025-11-25 18:25:35+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63190', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63190', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63190.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63190.patch', 'merged_at': '2025-11-25T18:25:35Z'}",1,1,2025-11
63186,Implement chained assignment detection with is_local_in_caller_frame approach for py3.14 compat (reverting cython SetitemMixin class),closed,2025-11-24 09:00:53+00:00,2025-11-26 15:48:41+00:00,3,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63186', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63186', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63186.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63186.patch', 'merged_at': '2025-11-26T15:48:41Z'}",2,1,2025-11
63185,Bump actions/checkout from 5 to 6,closed,2025-11-24 08:05:20+00:00,2025-11-25 18:26:19+00:00,0,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63185', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63185', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63185.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63185.patch', 'merged_at': '2025-11-25T18:26:19Z'}",1,1,2025-11
63183,CLN: move whatsnew entry for `str.replace` to 2.3.4,closed,2025-11-24 01:30:25+00:00,2025-11-25 04:07:46+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63183', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63183', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63183.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63183.patch', 'merged_at': '2025-11-25T04:07:46Z'}",1,1,2025-11
63182,[backport 2.3.x]  Minor cleanup: removed mypy inline type comment in _xlsxwriter.py constructor (#62675) ,closed,2025-11-23 22:36:06+00:00,2025-11-24 01:07:35+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63182', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63182', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63182.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63182.patch', 'merged_at': '2025-11-24T01:07:35Z'}",0,1,2025-11
63181,BUG: fix computation for `Rolling.sem`,closed,2025-11-23 22:17:34+00:00,2025-11-25 18:31:59+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63181', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63181', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63181.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63181.patch', 'merged_at': '2025-11-25T18:31:59Z'}",1,1,2025-11
63179,BUG: Fix Index.intersection returning same instance when indexes are equal GH#63169,closed,2025-11-23 15:14:40+00:00,2025-12-30 19:56:19+00:00,2,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63179', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63179', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63179.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63179.patch', 'merged_at': None}",37,0,2025-11
63178,BUG: Inconsistent behavior of Groupby with None values with filter (#…,closed,2025-11-23 15:13:33+00:00,2025-12-29 23:01:20+00:00,9,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63178', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63178', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63178.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63178.patch', 'merged_at': '2025-12-29T23:01:20Z'}",36,1,2025-11
63177,DOC: Bump pydata-sphinx-theme,closed,2025-11-23 14:00:12+00:00,2025-11-23 17:19:28+00:00,0,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63177', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63177', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63177.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63177.patch', 'merged_at': '2025-11-23T17:19:28Z'}",0,1,2025-11
63176,CI: Check 2.3.x CI,closed,2025-11-23 01:30:29+00:00,2025-12-05 12:17:14+00:00,0,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63176', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63176', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63176.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63176.patch', 'merged_at': None}",12,0,2025-11
63174,BUG: ensure to always return new objects in Index set operations (avoid metadata mutation),closed,2025-11-22 23:19:10+00:00,2025-12-19 16:03:09+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63174', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63174', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63174.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63174.patch', 'merged_at': '2025-12-19T16:03:09Z'}",26,1,2025-11
63173,BUG: raise TypeError when array not like 1D in pandas.array,closed,2025-11-22 06:44:46+00:00,2025-11-26 13:18:48+00:00,1,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63173', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63173', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63173.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63173.patch', 'merged_at': None}",4,0,2025-11
63172,PERF: compute kurtosis for ExtensionArray using groupby method,closed,2025-11-21 23:55:59+00:00,2025-11-25 18:33:57+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63172', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63172', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63172.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63172.patch', 'merged_at': '2025-11-25T18:33:57Z'}",3,1,2025-11
63171,ENH: Make pd.to_datetime with format parameter more robust to dirty data (#62840),closed,2025-11-21 23:29:33+00:00,2025-11-26 19:17:07+00:00,1,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63171', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63171', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63171.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63171.patch', 'merged_at': None}",4,0,2025-11
63166,DOC: add consolidated developer code guidelines (phase 1) #33851,closed,2025-11-21 04:24:59+00:00,2025-11-25 18:35:46+00:00,1,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63166', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63166', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63166.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63166.patch', 'merged_at': None}",4,0,2025-11
63165,ENH: Unbox NumPy scalars in indexing,closed,2025-11-20 22:07:36+00:00,2025-12-18 22:54:00+00:00,0,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63165', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63165', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63165.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63165.patch', 'merged_at': None}",28,0,2025-11
63164,CLN: Use set_module decorator,closed,2025-11-20 21:53:31+00:00,2025-11-25 18:37:24+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63164', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63164', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63164.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63164.patch', 'merged_at': '2025-11-25T18:37:24Z'}",4,1,2025-11
63163,TST: DataFrame.update preserves mixed dtypes,closed,2025-11-20 18:37:30+00:00,2025-11-23 02:31:49+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63163', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63163', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63163.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63163.patch', 'merged_at': '2025-11-23T02:31:49Z'}",2,1,2025-11
63162,"TYP: stronger typing for unit, as_unit",closed,2025-11-20 17:12:11+00:00,2025-11-25 18:38:45+00:00,1,MEMBER,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63162', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63162', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63162.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63162.patch', 'merged_at': '2025-11-25T18:38:45Z'}",5,1,2025-11
63158,ENH: use stable sort in value_counts,closed,2025-11-20 09:17:07+00:00,2025-12-04 17:16:22+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63158', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63158', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63158.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63158.patch', 'merged_at': '2025-12-04T17:16:22Z'}",14,1,2025-11
63157,Doc: Fix copy parameter type in astype docstring Fixes #63144,closed,2025-11-20 01:30:33+00:00,2025-12-30 19:57:23+00:00,1,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63157', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63157', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63157.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63157.patch', 'merged_at': None}",40,0,2025-11
63152,DOC: replace @doc @appender with inline docstringsin pandas/core/indexes/datetimelike.py,closed,2025-11-19 13:17:42+00:00,2025-12-02 07:20:04+00:00,6,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63152', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63152', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63152.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63152.patch', 'merged_at': None}",12,0,2025-11
63151,STY: Add strict=True to zip in pandas/core/reshape/reshape.py,closed,2025-11-19 11:57:28+00:00,2025-11-25 18:45:24+00:00,2,CONTRIBUTOR,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63151', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63151', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63151.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63151.patch', 'merged_at': '2025-11-25T18:45:24Z'}",6,1,2025-11
63150,DOC: Add Google Colab data-loading instructions,closed,2025-11-19 09:46:02+00:00,2025-11-25 18:47:50+00:00,1,NONE,"{'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/63150', 'html_url': 'https://github.com/pandas-dev/pandas/pull/63150', 'diff_url': 'https://github.com/pandas-dev/pandas/pull/63150.diff', 'patch_url': 'https://github.com/pandas-dev/pandas/pull/63150.patch', 'merged_at': None}",6,0,2025-11
